movieId,imdbId,tmdbId,source
1414,117091,27265,both
1415,118100,49935,both
1416,116250,8818,both
1417,117364,36758,both
1419,67959,36040,both
1420,117028,74239,both
1421,113212,,full
1422,119731,9415,both
1423,116506,55146,both
1424,116640,303693,full
1425,119115,12145,both
1426,120550,42424,full
1427,120390,34314,both
1428,112362,2892,both
1429,116704,9404,both
1430,120414,85242,both
1431,118708,9622,both
1432,119664,8860,both
1433,110425,197537,both
1434,123281,,full
1436,80714,66597,full
1437,106535,14832,both
1438,118928,9619,both
1439,119644,40506,full
1440,106266,31000,both
1441,106387,4104,both
1442,119937,26306,both
1443,117907,203829,full
1444,109949,43775,both
1445,119640,14908,both
1446,116790,784,both
1447,119225,12489,both
1448,116310,168283,full
1449,118111,16448,both
1450,116754,55936,both
1453,118691,17894,both
1454,120238,28059,both
1455,116565,58911,both
1456,119887,17949,both
1457,119141,1968,both
1458,120357,61563,both
1459,118548,66,both
1460,120317,20735,both
1461,120434,11419,both
1462,118042,333165,full
1463,120318,25796,both
1464,116922,638,both
1465,120036,25624,both
1466,119008,9366,both
1467,117544,60083,full
1468,118750,21915,both
1470,120014,90928,full
1471,118762,50091,full
1472,118859,18420,both
1473,118702,19952,both
1474,119432,9446,both
1475,116743,28005,both
1476,119951,9403,both
1477,119572,27322,full
1479,120053,10003,both
1480,120152,9311,both
1482,118064,11844,both
1483,115964,884,both
1484,116041,49806,both
1485,119528,1624,both
1486,117422,88423,full
1487,120094,16052,both
1488,118972,4477,both
1489,118829,24662,both
1490,118663,18423,both
1493,116931,76996,both
1495,120389,6499,both
1496,118623,50512,full
1497,119013,9405,both
1498,119381,12723,both
1499,118615,9360,both
1500,119229,9434,both
1501,116762,118991,both
1502,116783,21626,both
1503,118541,13982,both
1504,113314,93946,both
1507,119859,77223,both
1508,120366,31465,both
1509,118586,12793,full
1510,118783,102878,full
1511,117050,105763,full
1513,120032,9611,both
1514,116295,47694,full
1515,120461,10357,both
1516,115886,9977,both
1517,118655,816,both
1518,118771,2163,both
1519,115760,124680,full
1520,115927,16399,full
1522,117482,124843,full
1523,120383,31017,both
1524,105660,24645,full
1525,120479,49478,both
1526,119109,12499,both
1527,119116,18,both
1528,116643,68545,full
1529,119809,1811,both
1531,116920,109614,both
1532,120190,60082,both
1533,117398,105045,full
1534,58985,53023,full
1535,119578,64802,both
1537,117615,11239,both
1538,120087,50850,full
1539,120394,15321,both
1541,118556,2058,both
1542,115744,9450,both
1543,118964,125021,both
1544,119567,330,both
1545,117359,38523,both
1546,117561,16375,both
1547,120118,33660,full
1548,118117,59232,full
1549,114303,45671,both
1550,120373,17770,both
1551,118787,15170,full
1552,118880,1701,both
1553,116834,201445,full
1554,114134,26422,both
1555,112951,124642,both
1556,120179,1639,both
1557,117724,49235,full
1558,117775,106129,full
1559,113968,291634,full
1561,118127,107743,full
1562,118688,415,both
1563,119019,47686,both
1564,120034,65889,both
1565,116502,11103,full
1566,119282,11970,both
1567,119502,34941,full
1568,116949,407992,full
1569,119738,8874,both
1570,105569,17991,both
1571,115856,11956,both
1572,57345,266,both
1573,119094,754,both
1574,119098,37567,full
1575,116384,43771,both
1577,117076,124834,full
1578,113425,249358,full
1579,116334,111367,full
1580,119654,607,both
1581,119848,18080,both
1582,120512,38225,both
1583,120133,17834,both
1584,118884,686,both
1585,116930,65046,full
1586,119173,4421,both
1587,82198,9387,both
1588,119190,10603,both
1589,118887,2142,both
1590,119081,8413,both
1591,120177,10336,both
1592,118570,20737,both
1593,119896,9413,both
1594,119361,14585,both
1595,119152,18519,both
1596,118818,49462,both
1597,118883,8834,both
1598,118966,9458,both
1599,120207,8854,both
1600,120112,38295,both
1601,119311,22073,both
1602,119509,37244,both
1603,119675,4961,both
1604,119695,9416,both
1605,119086,26180,both
1606,119484,17832,both
1608,118571,9772,both
1609,118531,6072,both
1610,99810,1669,both
1611,102494,468,both
1612,119465,32519,both
1613,120197,108401,both
1614,119360,10806,both
1615,119051,9433,both
1616,119874,6623,both
1617,119488,2118,both
1619,120102,978,both
1620,119468,9437,both
1621,120169,29461,both
1622,119457,56651,full
1623,120524,10351,both
1624,120323,66588,both
1625,119174,2649,both
1626,119123,14289,both
1627,120399,10155,both
1628,119557,75250,full
1629,119632,20457,both
1630,123953,,full
1631,118647,18355,both
1632,120151,33657,both
1633,120402,55306,both
1635,119349,68924,both
1636,120192,36434,both
1639,118842,2255,both
1640,119326,28353,both
1641,119164,9427,both
1642,116631,172545,both
1643,119280,17589,both
1644,119345,3597,both
1645,118971,1813,both
1646,120029,36797,both
1647,119906,12628,both
1648,119324,33344,both
1649,119107,25099,both
1650,120481,45019,full
1651,120303,63437,full
1652,120539,62422,both
1653,119177,782,both
1654,119095,29911,both
1655,119891,9827,both
1656,120257,1959,full
1657,120529,251481,both
1658,119535,8067,both
1659,119338,125052,full
1660,119080,45153,both
1661,119210,10871,both
1662,118900,14398,full
1663,83131,10890,both
1664,117221,99002,full
1665,118689,1281,both
1666,119327,32332,full
1667,119592,9770,both
1668,119832,12616,both
1669,120275,34838,both
1670,120490,14905,both
1671,119527,14583,both
1672,119978,11975,both
1673,118749,4995,both
1674,90329,9281,both
1675,119365,45928,full
1676,120201,563,both
1677,118901,61337,full
1678,107282,19931,both
1679,118836,31535,full
1680,120148,10215,both
1681,119707,9823,both
1682,120382,37165,both
1683,120520,45609,both
1684,119723,38904,both
1685,116592,45565,full
1686,119994,9407,both
1687,119395,4824,both
1688,118617,9444,both
1689,120483,9414,both
1690,118583,8078,both
1692,112318,29938,both
1693,118607,11831,both
1694,118632,2895,both
1695,123385,39177,full
1696,118698,19601,both
1697,109266,124606,full
1698,118764,42832,full
1699,118804,22797,both
1701,118954,2639,both
1702,119137,9574,both
1703,119142,10371,both
1704,119217,489,both
1705,116465,167738,full
1706,116490,293820,full
1707,119303,9714,both
1708,119352,102406,full
1709,130073,,full
1710,116976,170430,full
1711,119668,8197,both
1713,119715,6283,both
1714,117167,279698,full
1715,119819,49728,both
1716,119845,64562,full
1717,120082,4233,both
1718,120222,191874,full
1719,120255,10217,both
1720,128755,438108,full
1721,120338,597,both
1722,120347,714,both
1723,117994,52537,full
1724,118230,12799,full
1725,119052,62394,full
1726,119925,9922,both
1727,119314,547,both
1728,120521,25994,both
1729,119396,184,both
1730,119485,9746,both
1731,119718,9438,both
1732,118715,115,both
1733,118566,26941,both
1734,119590,27103,both
1735,119223,9410,both
1738,120881,,full
1739,118539,32302,both
1740,119655,216794,full
1742,119988,88863,full
1743,129758,154821,full
1744,120670,41417,both
1746,120820,12538,both
1747,120885,586,both
1748,118929,2666,both
1749,116845,46338,full
1750,120478,54007,both
1752,120696,11258,both
1753,120693,9490,both
1754,119099,9411,both
1755,120122,25719,both
1756,118643,9033,both
1757,112913,11220,both
1759,119815,21253,both
1760,120185,6116,both
1762,118956,9457,both
1764,128690,281289,full
1765,119521,43911,full
1767,119734,39424,both
1768,119711,44361,full
1769,120008,11702,both
1770,120594,2923,full
1771,119784,12238,both
1772,118747,11568,both
1773,114690,41577,full
1774,133090,,full
1776,120707,66894,full
1777,120888,11003,both
1779,120184,10153,both
1780,118662,49645,full
1781,116379,47112,full
1782,119548,102732,full
1783,120782,30949,both
1784,119822,2898,both
1785,99939,9558,both
1787,145302,83593,full
1788,119656,320011,both
1789,114322,,full
1791,119594,26269,both
1792,120873,11808,both
1793,120491,6970,full
1794,119574,47452,both
1795,112619,18205,both
1796,140282,36943,both
1797,120661,21736,both
1798,118744,17941,both
1799,120241,10668,both
1801,120744,9313,both
1804,120769,42807,both
1805,120890,617,both
1806,125454,36568,both
1807,120642,37272,both
1809,119250,5910,both
1810,119942,9440,both
1811,119780,53092,full
1812,120510,32911,both
1814,120793,44308,full
1815,119049,124821,full
1816,124179,32456,both
1817,119560,93350,full
1819,120219,62695,both
1820,120108,32144,full
1821,120772,17127,both
1822,120645,40688,both
1824,119305,17133,both
1825,119905,19848,full
1826,120598,17644,both
1827,124295,1774,both
1829,118851,30265,full
1830,119139,,full
1831,120738,2157,both
1832,119272,70581,full
1833,120749,8838,both
1834,120176,29193,both
1835,120632,795,both
1836,120728,16980,both
1837,120773,27472,both
1839,120765,47881,both
1840,124718,9469,both
1841,119196,12488,both
1842,118229,98499,full
1843,120213,81367,full
1844,118819,267,both
1845,120906,16148,both
1846,119792,21252,both
1847,117443,73135,full
1848,118755,9449,both
1849,119947,6264,full
1850,130019,90414,full
1851,119508,188870,full
1852,118727,215373,both
1853,118577,78149,full
1854,120723,15513,both
1855,120725,31220,both
1856,138563,13907,both
1857,119987,29825,full
1858,117786,10622,both
1859,120265,30020,both
1860,119448,17139,both
1861,118785,34582,both
1862,120841,10216,both
1863,120742,9771,both
1864,120838,24560,both
1865,141986,76330,both
1866,120609,9448,both
1867,120856,38618,full
1869,120610,18316,full
1870,118925,78373,both
1871,119952,77514,full
1872,113184,49474,full
1873,119683,4415,both
1874,120211,39467,both
1875,118866,55561,both
1876,120647,8656,both
1877,145048,209345,full
1878,120531,58680,both
1879,125128,35161,full
1880,119506,35796,both
1881,120800,18937,both
1882,120685,929,both
1883,118798,9452,both
1884,120669,1878,both
1885,120777,9844,both
1886,131436,40505,both
1887,119053,14342,both
1888,119313,9715,both
1889,119375,26610,both
1890,119547,20064,full
1891,120401,40961,both
1892,120787,1965,both
1893,116692,312,full
1894,120828,6068,both
1895,127723,15037,both
1896,118894,50043,both
1897,139362,37636,both
1898,119494,17044,full
1899,125980,60951,full
1900,118849,21334,both
1901,150290,416437,both
1902,116141,32284,both
1903,126938,51955,both
1904,122529,37410,both
1905,143614,47481,full
1906,119717,53765,full
1907,120762,10674,both
1908,140508,136134,full
1909,120902,846,both
1910,126344,12655,both
1911,118998,3050,both
1912,120780,1389,both
1913,73540,11020,both
1914,120321,20862,both
1915,120443,108548,full
1916,118789,9464,both
1917,120591,95,both
1918,122151,944,both
1919,123987,35680,both
1920,122718,11551,both
1921,138704,473,both
1922,140688,102304,both
1923,129387,544,both
1924,52077,10513,both
1925,18578,28966,both
1926,19729,65203,both
1927,20629,143,both
1928,21746,42861,both
1929,22958,33680,both
1930,23876,56164,full
1931,26752,12311,both
1932,27698,43277,both
1933,29146,43278,both
1934,30993,34106,both
1935,33729,43266,both
1936,35093,27367,both
1937,36872,17661,both
1938,37884,28580,both
1939,36868,887,both
1940,39416,33667,both
1941,40416,23383,both
1942,41113,25430,both
1943,44672,27191,both
1944,45793,11426,both
1945,47296,654,both
1946,48356,15919,both
1947,55614,1725,both
1948,57590,5769,both
1949,60665,874,both
1950,61811,10633,both
1951,63385,17917,both
1952,64665,3116,both
1953,67116,1051,both
1954,75148,1366,both
1955,79417,12102,both
1956,81283,16619,both
1957,82158,9443,both
1958,86425,11050,both
1959,89755,606,both
1960,93389,746,both
1961,95953,380,both
1962,97239,403,both
1963,65063,11485,both
1964,67309,466,both
1965,87995,13820,both
1966,100142,15389,both
1967,91369,13597,both
1968,88847,2108,both
1969,89686,10014,both
1970,93629,10072,both
1971,95742,10131,both
1972,97981,10160,both
1973,101917,11284,both
1974,80761,4488,both
1975,82418,9725,both
1976,83972,9728,both
1977,87298,9730,both
1978,89173,9731,both
1979,91080,10225,both
1980,95179,10281,both
1981,97388,10283,both
1982,77651,948,both
1983,82495,11281,both
1984,85636,10676,both
1985,95271,11357,both
1986,97474,11361,both
1987,81383,36599,both
1988,93176,39929,both
1989,98136,41828,both
1990,105179,41769,both
1991,94862,10585,both
1992,99253,11186,both
1993,103956,11187,both
1994,84516,609,both
1995,91778,11133,both
1996,95889,10306,both
1997,70047,9552,both
1998,76009,11586,both
1999,99528,11587,both
2000,93409,941,both
2001,97733,942,both
2002,104714,943,both
2003,87363,927,both
2004,99700,928,both
2005,89218,9340,both
2006,120746,9342,both
2007,119910,38509,both
2008,117898,60033,both
2009,70723,12101,both
2010,17136,19,both
2011,96874,165,both
2012,99088,196,both
2013,69113,551,both
2014,76054,16084,both
2015,54594,17984,both
2016,78790,22328,both
2017,54649,32611,both
2018,34492,3170,both
2019,47478,346,both
2020,94947,859,both
2021,87182,841,both
2022,95497,11051,both
2023,99674,242,both
2024,102757,1411,both
2025,119558,9769,both
2026,134619,9424,both
2027,120741,9835,both
2028,120815,857,both
2029,137386,17539,both
2030,119007,44322,full
2031,66728,22777,both
2032,66811,20173,both
2033,88814,10957,both
2034,78869,9570,both
2035,62737,16249,both
2036,109287,13962,both
2037,75807,14612,both
2038,77305,19378,both
2039,97053,65157,both
2040,65566,29228,both
2041,82199,19379,both
2042,109520,11164,both
2043,52722,18887,both
2044,82263,40866,both
2045,106868,24736,both
2046,91059,10122,both
2047,61715,24816,both
2048,91149,9994,both
2049,61749,25445,both
2050,80861,12129,both
2051,76137,14140,both
2052,107120,10439,both
2053,104437,11158,both
2054,97523,9354,both
2055,77698,28736,both
2056,56095,34774,both
2057,57180,37969,both
2058,120768,9631,both
2059,120783,9820,both
2060,131857,14013,both
2061,119165,36606,full
2062,120687,96196,both
2063,124115,98505,both
2064,98213,1779,both
2065,89853,10849,both
2066,39689,678,both
2067,59113,907,both
2068,83922,5961,both
2069,90203,47908,both
2070,86423,42121,both
2071,106273,2887,both
2072,96734,11974,both
2073,89126,20348,both
2074,71910,26648,both
2075,82736,11911,both
2076,90756,793,both
2077,89385,35144,both
2078,61852,9325,both
2079,53994,43037,both
2080,48280,10340,both
2081,97757,10144,both
2082,104868,10414,both
2083,104940,10437,both
2084,104990,15300,both
2085,55254,12230,both
2086,89731,13380,both
2087,46183,10693,both
2088,81353,11335,both
2089,100477,11135,both
2090,76618,11319,both
2091,78158,14822,both
2092,107952,15969,both
2093,89908,13155,both
2094,102803,10249,both
2095,75200,15943,both
2096,53285,10882,both
2097,86336,24808,both
2098,57518,19762,both
2099,38969,13850,both
2100,88161,2619,both
2101,111271,65158,both
2102,19422,53565,both
2103,111359,41841,both
2104,84783,27332,both
2105,84827,97,both
2106,108265,10419,both
2107,120694,11675,both
2108,102250,2107,both
2109,79367,6471,both
2110,83798,9442,both
2111,85894,11591,both
2112,101969,13697,both
2113,99697,19158,both
2114,86066,227,both
2115,87469,87,both
2116,77869,123,both
2117,87803,9314,both
2118,85407,11336,both
2119,91499,9980,both
2120,107665,10657,both
2121,85382,10489,both
2122,87050,10823,both
2123,96787,11497,both
2124,101272,2907,both
2125,120631,9454,both
2126,120832,8688,both
2127,128214,118452,full
2128,120813,16155,both
2129,120056,48894,full
2130,80388,23954,both
2131,77711,12761,both
2132,61184,396,both
2133,92513,14367,both
2134,90305,11814,both
2135,61584,16081,both
2136,57372,18331,both
2137,70016,15171,both
2138,78480,11837,both
2139,84649,11704,both
2140,83791,11639,both
2141,90633,4978,both
2142,101329,10380,both
2143,89469,11976,both
2144,88128,15144,both
2145,91790,11522,both
2146,90060,11557,both
2147,90848,13853,both
2148,91223,11415,both
2149,93220,37530,both
2150,80801,8393,both
