taxi1,taxi2,proximity_count,min_distance_m,avg_distance_m,min_time_diff_s,avg_time_diff_s
20000023,20000467,21,0.0,2.8728814072823936,2,2.0
20000160,20000500,21,0.0,2.898988276681819,2,3.9523809523809526
20000328,20000667,21,0.0,3.31582326493591,2,3.5714285714285716
20000326,20000594,21,0.0,3.117449446288645,3,3.0476190476190474
20000163,20000257,21,0.0,3.1507876193460436,4,4.0
20000107,20000353,21,0.7533874907794297,2.9131028641879317,2,3.9047619047619047
20000008,20000140,21,0.7534115992583034,2.784442990652338,0,4.333333333333333
20000014,20000131,21,0.7535179542315561,3.1751012952944655,1,1.9523809523809523
20000136,20000245,21,0.7535285058909359,3.5271860913201785,1,3.6666666666666665
20000334,20000345,21,0.7535479535406042,2.986229370137916,1,3.142857142857143
20000224,20000325,21,0.7535499189579971,2.645729278435164,0,0.0
20000460,20000561,21,0.7535658489355013,3.2304685642149416,1,3.142857142857143
20000500,20000678,21,0.7535687450989373,3.4372215232316163,1,3.0952380952380953
20000310,20000571,21,0.7535691588566288,3.142662276736515,1,2.619047619047619
20000040,20000304,21,0.7535716415452645,3.5991719834696907,3,3.5714285714285716
20000310,20000678,21,0.7535723656173849,2.9381214974482868,0,2.3333333333333335
20000386,20000658,21,0.7535740206359535,3.1355365390733723,1,3.5238095238095237
20000281,20000589,21,0.75357433080267,3.3243940412999002,0,2.4761904761904763
20000320,20000423,21,0.7535801234757862,2.6157338439307103,2,2.0
20000624,20000904,21,0.7536029825416295,3.420327911081172,0,4.0
20000594,20000904,21,0.7536100159634083,2.748514837893213,1,1.0
20000497,20000597,21,0.7536656598591093,3.2196086594421343,0,3.142857142857143
20000005,20000367,21,1.0007543396446292,3.2753339810392506,0,3.4761904761904763
20000157,20000387,21,1.0007543396446292,2.887109621878687,0,2.761904761904762
20000177,20000542,21,1.0007543396446292,3.1959333988073384,1,2.5714285714285716
20000140,20000571,21,1.0007543396446292,3.5056647197131796,1,3.1904761904761907
20000273,20000332,21,1.0007543396446292,3.135660636637788,1,2.0952380952380953
20000081,20000388,21,1.0007543396446292,2.960857429776313,3,3.9047619047619047
20000589,20000678,21,1.0007543404347168,2.9371127376657604,1,2.9047619047619047
20000364,20000393,21,1.0007543404347168,3.5663786869568317,1,2.8095238095238093
20000233,20000618,21,1.252631745839819,3.448401915318282,2,2.2857142857142856
20000387,20000901,21,1.2527219781091432,3.2933473171828984,1,2.0
20000101,20000398,21,1.25272203970253,3.704397206568917,1,2.0
20000093,20000160,21,1.252727018279868,3.6365573690601956,3,4.0476190476190474
20000367,20000625,21,1.252732742151972,3.3548943972869703,2,4.571428571428571
20000328,20000678,21,1.25273460948767,3.208513293177412,0,1.8571428571428572
20000334,20000648,21,1.2527497911950365,3.174739322615477,1,3.3333333333333335
20000561,20000684,21,1.2527501023049616,3.302067660150771,0,2.7142857142857144
20000140,20000332,21,1.2527501645269294,3.161386586081654,0,2.8095238095238093
20000180,20000380,21,1.2528366476056367,3.2650620166624846,1,1.0
20000477,20000518,21,1.5071393522553818,3.4828324390999357,3,4.523809523809524
20000327,20000500,21,1.8091695814531066,3.6087080365171027,1,3.619047619047619
20000144,20000285,21,1.809196983345715,3.2424740695077667,0,3.0476190476190474
20000281,20000327,21,2.001508680079346,3.649384671974361,0,3.0476190476190474
20000113,20000131,21,2.001508680079346,3.7081544318671718,1,2.142857142857143
20000542,20000678,20,0.0,3.0890732167751596,0,2.7
20000140,20000160,20,0.0,2.9112908836727214,0,2.3
20000005,20000561,20,0.0,3.505219133982476,0,1.95
20000199,20000626,20,0.0,3.3482809489786485,0,1.85
20000074,20000658,20,0.0,2.451221964316443,0,0.7
20000393,20000623,20,0.0,3.2440778653344737,0,3.2
20000005,20000140,20,0.0,2.6892132152761237,1,3.45
20000054,20000310,20,0.0,3.324339885862167,1,3.8
20000263,20000367,20,0.0,3.0433688546946462,1,2.85
20000255,20000671,20,0.0,2.711023970004244,1,3.75
20000140,20000146,20,0.0,2.5514876974080125,2,2.1
20000027,20000083,20,0.0,2.87095953474861,3,3.2
20000215,20000561,20,0.0,3.2269224102516576,3,3.15
20000388,20000502,20,0.0,2.7530669831480594,5,5.0
20000157,20000216,20,0.7534360171179859,3.4060610169381236,1,2.75
20000674,20000697,20,0.7534740903585467,3.4322893643684536,2,2.35
20000361,20000680,20,0.7535256093762505,3.129824854456108,2,3.85
20000114,20000423,20,0.7535339885395389,3.3015673880082836,1,1.05
20000328,20000460,20,0.7535462982983375,3.163124744521988,2,2.9
20000177,20000626,20,0.7535615044399134,2.860102029705557,2,2.35
20000093,20000460,20,0.7535639870128369,2.8505742102375473,0,2.2
20000140,20000370,20,0.7535692622960051,3.227911892597812,0,2.3
20000008,20000393,20,0.7535730896885943,2.6280197972720147,2,3.25
20000393,20000589,20,0.7535735034431621,2.8948170228610612,0,1.85
20000327,20000561,20,0.7535738137588928,2.951279828913773,0,1.95
20000500,20000561,20,0.7535740206359535,3.3313932086672957,0,2.65
20000453,20000686,20,0.7535839506474045,2.8275381805853557,0,3.2
20000327,20000671,20,0.7535886052812829,2.9733133679566177,1,3.55
20000140,20000658,20,0.7535888120042877,3.398908314122356,0,2.8
20000024,20000280,20,0.7535899499462824,2.9881511282473245,4,4.0
20000108,20000356,20,0.7535990522113382,3.1716667490293746,0,3.6
20000516,20000680,20,0.7536037067230531,3.0250066135911218,0,3.45
20000215,20000250,20,0.7536069129938106,3.211838843601943,1,1.35
20000199,20000434,20,0.7536076371702887,2.8632506263991386,2,3.05
20000086,20000361,20,0.7536168425863589,2.68810402723632,3,3.55
20000178,20000548,20,0.7536947205684951,2.622643685731698,0,4.55
20000370,20000623,20,1.0007543396446292,2.9632223326190563,0,2.15
20000160,20000623,20,1.0007543396446292,2.598033811872778,0,3.2
20000424,20000678,20,1.0007543396446292,3.154481961577292,0,2.25
20000199,20000560,20,1.0007543396446292,3.075068053434267,1,3.1
20000013,20000406,20,1.0007543396446292,3.2230843437518706,1,2.85
20000144,20000166,20,1.0007543396446292,3.188808595484068,2,2.0
20000344,20000663,20,1.0007543396446292,3.035109550486695,3,4.0
20000109,20000426,20,1.0007543396446292,3.026767971152711,3,3.9
20000481,20000662,20,1.0007543396446292,3.2957877677125786,3,4.2
20000074,20000616,20,1.0007543396446292,2.786729267295013,3,3.0
20000093,20000273,20,1.2526490469871032,3.162033694206019,0,3.15
20000233,20000387,20,1.2526842689722162,3.383332946916937,2,2.0
20000178,20000692,20,1.2526856373564028,2.9626208865449817,2,2.15
20000046,20000157,20,1.2527168750446067,3.0126920657185012,5,5.0
20000093,20000334,20,1.252749728973034,3.269313588532799,1,1.95
20000273,20000648,20,1.252750289602006,2.992551911442665,1,3.1
20000041,20000460,20,1.2527590622092843,3.1097287158517397,1,2.95
20000045,20000333,20,1.2527656577078956,3.251724682904041,1,3.7
20000065,20000410,20,1.2528026779119013,3.4286184132240423,3,3.75
20000046,20000154,20,1.50614176574399,3.040103299933766,4,4.0
20000376,20000571,20,1.5071124578737802,3.1775018719088046,3,3.0
20000305,20000434,20,1.507190036541454,3.2965247382221476,0,2.7
20000031,20000239,20,1.5072721606433832,3.262755178278483,1,3.0
20000481,20000616,20,1.8088688120408845,3.564499183095092,1,2.3
20000189,20000607,20,1.8090348043948639,3.5926622844740628,1,1.0
20000041,20000542,20,1.8091368365379323,3.349309301126307,1,3.35
20000159,20000393,20,1.8091444196758728,3.6646723922649493,1,3.7
20000281,20000472,20,1.8091451089258628,3.547783994617442,0,3.95
20000007,20000114,20,1.8091483840076419,2.7735069249590145,4,4.0
20000423,20000486,20,2.0015086792892585,3.8454372315920913,0,1.75
20000002,20000058,20,2.2597936585160707,3.440498050941166,0,1.25
20000578,20000623,20,2.260760230296742,3.454861001760823,0,2.95
20000310,20000483,19,0.0,2.9785051513218983,0,2.8947368421052633
20000367,20000674,19,0.0,3.5476863694461978,0,2.8947368421052633
20000273,20000334,19,0.0,3.046491366146159,1,1.368421052631579
20000129,20000624,19,0.0,3.358693926812498,1,2.0
20000310,20000332,19,0.0,2.891321064424771,1,3.1052631578947367
20000222,20000448,19,0.0,2.981176900112447,1,1.3157894736842106
20000066,20000406,19,0.0,2.9948989010798455,3,3.4210526315789473
20000196,20000688,19,0.7531460399448497,2.8801670438590703,1,4.684210526315789
20000233,20000320,19,0.7533827310462875,3.102562637360979,1,2.5789473684210527
20000066,20000662,19,0.753457744003901,2.82587446285509,1,2.1578947368421053
20000327,20000658,19,0.7535504361719848,2.968614807066681,1,3.3157894736842106
20000594,20000678,19,0.7535663659864386,3.626272750073709,1,3.210526315789474
20000273,20000281,19,0.753569055565968,2.652136647660378,0,3.0526315789473686
20000386,20000561,19,0.7535693657353629,2.941813767445664,0,3.1578947368421053
20000386,20000623,19,0.7535695726140227,3.2539002769780816,0,2.1578947368421053
20000263,20000273,19,0.7535711242016003,3.3235552074491412,0,2.4210526315789473
20000393,20000426,19,0.7535718484231062,2.5764119097175624,0,2.736842105263158
20000177,20000334,19,0.7535747445563451,3.0963499260042724,1,3.473684210526316
20000249,20000263,19,0.7536354598316009,2.98585107923364,0,0.0
20000041,20000384,19,0.7537025801924376,3.466948094065467,1,2.210526315789474
20000325,20000391,19,0.7537055793799159,3.2432947678396657,0,2.1578947368421053
20000050,20000074,19,0.7707276052585667,2.7841203882109617,3,3.0
20000129,20000364,19,1.0007543396446292,3.1656493917667907,0,3.1578947368421053
20000085,20000131,19,1.0007543396446292,3.452105063233806,0,2.473684210526316
20000129,20000904,19,1.0007543396446292,2.7986445529631885,0,3.1052631578947367
20000360,20000364,19,1.0007543396446292,3.0942397123732093,0,2.6842105263157894
20000542,20000589,19,1.0007543396446292,3.376516859649739,0,3.210526315789474
20000649,20000687,19,1.0007543396446292,3.215940924337354,0,3.4210526315789473
20000305,20000617,19,1.0007543396446292,2.8724032698346535,1,3.526315789473684
20000305,20000419,19,1.0007543396446292,3.1423930881203774,1,1.9473684210526316
20000288,20000561,19,1.0007543396446292,3.3252349920065836,1,3.3684210526315788
20000205,20000206,19,1.0007543396446292,3.142798578467224,1,3.6842105263157894
20000109,20000458,19,1.0007543396446292,2.768357915468263,1,1.0
20000224,20000285,19,1.0007543396446292,3.499566047341457,1,2.4210526315789473
20000671,20000684,19,1.0007543396446292,3.1505458776680415,2,3.263157894736842
20000607,20000612,19,1.0007543396446292,3.46148059725608,2,4.684210526315789
20000040,20000561,19,1.0007543396446292,3.0968869802168006,3,3.0
20000012,20000574,19,1.0007543396446292,2.9169696379442165,3,3.0
20000105,20000651,19,1.0007543396446292,3.37210319582297,3,4.0
20000105,20000113,19,1.0007543396446292,3.0564836085742755,5,5.0
20000424,20000610,19,1.0007543404347168,2.907140482392248,1,3.1578947368421053
20000308,20000472,19,1.2521379980029006,3.6631420201673475,2,2.210526315789474
20000410,20000610,19,1.252461891045242,2.9945197098332836,5,5.0
20000077,20000640,19,1.252538141135133,3.192848170288316,0,1.736842105263158
20000607,20000901,19,1.2525450499032393,2.896021683817119,1,3.1578947368421053
20000101,20000616,19,1.2526716987923334,3.2889174226306137,1,3.263157894736842
20000037,20000684,19,1.2527081641151216,3.5046833639560497,1,2.9473684210526314
20000472,20000658,19,1.252735604519609,3.326649997112222,0,1.9473684210526316
20000561,20000648,19,1.252749480084968,3.4057561953705062,1,2.263157894736842
20000288,20000545,19,1.2527510979452283,3.5377302204810728,0,0.21052631578947367
20000525,20000626,19,1.2527548933797048,3.208858137700186,0,3.0
20000600,20000633,19,1.2527636665583026,3.517125568900045,0,1.3157894736842106
20000341,20000540,19,1.2527658443694805,3.1951918923853104,1,3.3684210526315788
20000051,20000067,19,1.2527781639199507,2.98019216264104,3,3.0
20000015,20000280,19,1.2527904210272656,3.312808665359108,1,3.6315789473684212
20000041,20000273,19,1.2527970783475657,3.206981863404022,1,3.1052631578947367
20000281,20000648,19,1.5069419731633187,3.691217421692458,2,3.1578947368421053
20000327,20000486,19,1.507147420640667,3.2656945421402965,0,3.8421052631578947
20000600,20000678,19,1.5071523855324647,3.381263650825705,0,2.263157894736842
20000239,20000372,19,1.5073236663132856,3.5650475350910007,0,2.8421052631578947
20000109,20000561,19,1.809102194676627,3.500586995971562,0,1.7894736842105263
20000500,20000648,19,1.8091394215798509,3.6139898494069,1,2.789473684210526
20000023,20000144,19,1.8091711329496865,3.6211301806568783,0,1.368421052631579
20000160,20000199,19,2.138678388802748,3.5710557524743947,0,1.2105263157894737
20000263,20000648,19,2.471288450583065,3.4934669797744893,0,2.5789473684210527
20000364,20000680,18,0.0,2.9752983574915532,0,2.2222222222222223
20000216,20000529,18,0.0,3.4281382871560275,0,0.9444444444444444
20000010,20000042,18,0.0,3.299673608612261,0,1.8888888888888888
20000434,20000539,18,0.0,2.9585117407976416,0,1.9444444444444444
20000386,20000571,18,0.0,3.0590101689364113,0,3.8333333333333335
20000304,20000671,18,0.0,3.0702263010726822,1,3.0
20000516,20000624,18,0.0,3.134575101307292,1,3.2222222222222223
20000337,20000626,18,0.0,3.017105096165367,1,2.2222222222222223
20000207,20000524,18,0.0,2.9381667865269843,1,2.7222222222222223
20000332,20000500,18,0.0,3.141610593897996,1,2.2222222222222223
20000460,20000571,18,0.0,3.275954652759645,1,2.9444444444444446
20000158,20000326,18,0.0,2.2720978947689208,2,3.888888888888889
20000014,20000611,18,0.0,2.3763643550041706,2,2.1666666666666665
20000188,20000634,18,0.0,3.6836069755053007,2,3.611111111111111
20000256,20000364,18,0.0,2.840063014809493,2,3.6666666666666665
20000345,20000561,18,0.0,2.805252684429436,2,2.5555555555555554
20000100,20000332,18,0.0,3.3002957949138083,2,3.8333333333333335
20000018,20000565,18,0.7527939802132929,2.994014450827219,0,0.0
20000900,20000903,18,0.7532026600848846,2.7816992079043943,2,4.166666666666667
20000009,20000343,18,0.7533521021086625,2.695456802827545,1,2.888888888888889
20000328,20000625,18,0.7533867664747499,3.3609856977981334,1,2.4444444444444446
20000454,20000576,18,0.7533924574155542,2.7418339444528446,2,2.0555555555555554
20000273,20000560,18,0.7535109195357832,3.336683182720224,2,2.888888888888889
20000140,20000268,18,0.7535471259944306,3.2588773941286546,0,2.5
20000327,20000386,18,0.7535500224008317,2.715003382721669,0,3.7222222222222223
20000109,20000472,18,0.7535502292864455,3.1463734868762145,1,3.0
20000159,20000668,18,0.7535639870128369,3.702115662354829,1,2.111111111111111
20000041,20000093,18,0.7535693658840972,2.9885943023112307,2,3.4444444444444446
20000140,20000651,18,0.7535710207625586,3.099958688690322,0,2.888888888888889
20000011,20000561,18,0.7535710209112931,2.839303705099005,1,3.5555555555555554
20000460,20000648,18,0.7535730896885943,3.4973543888409733,3,3.8333333333333335
20000109,20000177,18,0.7535736068817577,2.4971123961252344,2,2.611111111111111
20000327,20000541,18,0.7535742275129398,3.162770397758093,2,3.5555555555555554
20000450,20000453,18,0.7535894326190701,3.2910505586284136,3,4.333333333333333
20000045,20000391,18,0.7536080509000147,3.04015082941193,3,3.1666666666666665
20000011,20000136,18,0.7536112572953039,3.124711576764147,0,1.1666666666666667
20000092,20000245,18,0.7536113607271125,3.8583563572621764,1,3.7222222222222223
20000381,20000662,18,0.7536134293593796,3.615448941561695,1,1.4444444444444444
20000140,20000297,18,0.7536174631709067,3.2330491224811255,2,4.111111111111111
20000250,20000539,18,0.7536394934886596,3.047014623267079,1,4.777777777777778
20000120,20000136,18,0.7536476639944586,2.941778963793714,0,2.8333333333333335
20000483,20000675,18,0.7536682454042172,3.3920985438335056,2,2.5
20000014,20000113,18,0.7536685556688492,3.394784682340253,0,0.7777777777777778
20000140,20000263,18,1.0007543396446292,3.312985265965721,0,2.5555555555555554
20000273,20000327,18,1.0007543396446292,3.144294901536696,0,2.4444444444444446
20000184,20000648,18,1.0007543396446292,3.397415723590906,0,2.7222222222222223
20000370,20000900,18,1.0007543396446292,3.0146104551801303,0,2.6666666666666665
20000111,20000678,18,1.0007543396446292,2.8599858308960724,1,3.8333333333333335
20000138,20000600,18,1.0007543396446292,3.229866374065783,1,4.111111111111111
20000546,20000658,18,1.0007543396446292,3.1527282616531864,1,2.4444444444444446
20000345,20000472,18,1.0007543396446292,3.2148457991846304,1,2.7222222222222223
20000129,20000307,18,1.0007543396446292,3.166107964625278,1,1.8888888888888888
20000328,20000345,18,1.0007543396446292,3.1333798989198844,1,3.0555555555555554
20000332,20000542,18,1.0007543396446292,3.1180380867755826,1,3.5
20000667,20000668,18,1.0007543396446292,2.5570070948825427,3,3.9444444444444446
20000257,20000616,18,1.0007543396446292,2.6097603470815653,3,3.0
20000436,20000446,18,1.0007543404347168,3.5382934025223127,1,4.222222222222222
20000159,20000623,18,1.0007543404347168,2.498802358511064,1,3.0
20000188,20000356,18,1.0007543404347168,2.767476773368536,2,2.0
20000007,20000285,18,1.252465937183728,3.172146114626843,0,1.0555555555555556
20000207,20000671,18,1.2525027869680403,3.2084630676794026,3,3.0
20000222,20000697,18,1.2525468548851033,3.399349940865518,2,2.0
20000572,20000692,18,1.2525883059038212,3.2873431508902415,2,2.9444444444444446
20000123,20000612,18,1.2526573852955223,3.440889582596731,2,4.0
20000177,20000576,18,1.252679787818228,3.5340704431507572,0,2.2222222222222223
20000207,20000372,18,1.2527140748229002,3.3415887991267867,1,4.055555555555555
